Date/time UTC, Differences
2017-10-24 02:25:15.42,-0.0143225
2017-10-24 02:25:32.38,-0.0141325
2017-10-24 02:25:49.34,-0.0150025
2017-10-24 02:26:06.30,-0.0150925
2017-10-24 02:26:23.25,-0.015285
2017-10-24 02:26:40.21,-0.01495
2017-10-24 02:26:57.17,-0.0147525
2017-10-24 02:27:14.13,-0.0151075
2017-10-24 02:27:31.08,-0.0155825
2017-10-24 02:27:48.04,-0.015815
2017-10-24 02:28:05.00,-0.016815
2017-10-24 02:28:21.95,-0.0187875
2017-10-24 02:28:38.91,-0.0211075
2017-10-24 02:28:55.87,-0.02304
2017-10-24 02:29:12.83,-0.0243675
2017-10-24 02:29:29.78,-0.02554
2017-10-24 02:29:46.75,-0.0275525
2017-10-24 02:30:03.71,-0.02922
2017-10-24 02:30:20.67,-0.0306975
2017-10-24 02:30:37.63,-0.03101
2017-10-24 02:30:54.59,-0.032215
2017-10-24 02:31:11.55,-0.0340175
2017-10-24 02:31:28.51,-0.0353925
2017-10-24 02:31:45.47,-0.03752
2017-10-24 02:32:02.43,-0.0393025
2017-10-24 02:32:19.40,-0.04206
2017-10-24 02:32:36.36,-0.0443425
2017-10-24 02:32:53.33,-0.045935
2017-10-24 02:33:10.30,-0.0469475
2017-10-24 02:33:27.27,-0.0474825
2017-10-24 02:33:44.23,-0.047715
2017-10-24 02:34:01.20,-0.047015
2017-10-24 02:34:18.17,-0.0462425
2017-10-24 02:34:35.14,-0.0453875
2017-10-24 02:34:52.12,-0.0451875
2017-10-24 02:35:09.10,-0.0450375
2017-10-24 02:35:26.07,-0.0438525
2017-10-24 02:35:43.04,-0.0435075
2017-10-24 02:36:00.02,-0.0430025
2017-10-24 02:36:16.99,-0.044015
2017-10-24 02:36:33.95,-0.04326
2017-10-24 02:36:50.92,-0.0420925
2017-10-24 02:37:07.88,-0.0413025
2017-10-24 02:37:24.84,-0.04003
2017-10-24 02:37:41.82,-0.03925
2017-10-24 02:37:58.79,-0.0370025
2017-10-24 02:38:15.76,-0.035595
2017-10-24 02:38:32.73,-0.0348025
2017-10-24 02:38:49.70,-0.03475
2017-10-24 02:39:06.67,-0.0352425
2017-10-24 02:39:23.63,-0.035495
2017-10-24 02:39:40.59,-0.0357125
2017-10-24 02:39:57.55,-0.035945
2017-10-24 02:40:14.51,-0.0368325
2017-10-24 02:40:31.47,-0.03715
2017-10-24 02:40:48.43,-0.036595
2017-10-24 02:41:05.40,-0.0375725
2017-10-24 02:41:22.37,-0.0379525
2017-10-24 02:41:39.33,-0.03857
