Date/Time UTC, Dalmore 01,Dalmore 02
2016-08-01 01:05,0.15580,0.27995
2016-08-01 01:06,0.15764,0.21471
2016-08-01 01:07,#N/A,0.21590
2016-08-01 01:08,0.14589,0.24081
2016-08-01 01:09,0.16314,0.27639
2016-08-01 01:10,0.15764,0.21400
2016-08-01 01:11,0.15507,0.23808
2016-08-01 01:12,0.13759,0.25267
2016-08-01 01:13,0.13172,0.23535
2016-08-01 01:14,#N/A,0.21910
2016-08-01 01:15,0.14200,0.26240
2016-08-01 01:16,0.15690,0.26690
2016-08-01 01:17,0.17673,#N/A
2016-08-01 01:18,0.16975,0.30724
2016-08-01 01:19,0.16571,0.28197
2016-08-01 01:20,#N/A,0.27070
2016-08-01 01:21,0.16256,0.29181
2016-08-01 01:22,0.19288,0.33594
2016-08-01 01:23,0.20954,0.37533
2016-08-01 01:24,0.18576,0.40214
2016-08-01 01:25,0.17357,0.36145
2016-08-01 01:26,0.18076,0.34093
2016-08-01 01:27,#N/A,0.33855
2016-08-01 01:28,0.18576,0.35730
2016-08-01 01:29,0.17944,0.31518
2016-08-01 01:30,0.18649,0.32645
2016-08-01 01:31,0.17746,0.32052
2016-08-01 01:32,0.19413,0.35196
2016-08-01 01:33,#N/A,0.34686
2016-08-01 01:34,0.2,0.33096
2016-08-01 01:35,0.20279,0.33025
2016-08-01 01:36,0.22261,0.35113
2016-08-01 01:37,0.20411,0.36062
2016-08-01 01:38,0.22115,0.38909
2016-08-01 01:39,0.20059,0.37153
2016-08-01 01:40,#N/A,0.39027
2016-08-01 01:41,0.21292,0.33974
2016-08-01 01:42,0.20778,0.37212
2016-08-01 01:43,0.21689,0.33855
2016-08-01 01:44,0.22849,0.33654
2016-08-01 01:45,0.22790,0.33381
2016-08-01 01:46,#N/A,0.35943
2016-08-01 01:47,0.22372,0.36821
2016-08-01 01:48,0.23818,0.37983
2016-08-01 01:49,0.23524,0.36418
2016-08-01 01:50,0.23084,#N/A
2016-08-01 01:51,0.22188,0.32883
2016-08-01 01:52,0.21747,0.34567
2016-08-01 01:53,#N/A,0.29941
2016-08-01 01:54,0.21909,0.29858
2016-08-01 01:55,0.24552,0.32788
2016-08-01 01:56,0.24082,0.30510
2016-08-01 01:57,0.23289,0.32112
2016-08-01 01:58,0.23987,0.34721
2016-08-01 01:59,#N/A,0.38719
2016-08-01 02:00,0.26065,0.36738
2016-08-01 02:01,0.22996,0.31601
2016-08-01 02:02,0.20999,0.28517
2016-08-01 02:03,0.18869,0.29063
2016-08-01 02:04,0.21490,0.28909
2016-08-01 02:05,#N/A,0.26335
2016-08-01 02:06,0.21248,0.24816
2016-08-01 02:07,0.21322,0.21945
2016-08-01 02:08,0.22056,0.24365
2016-08-01 02:09,0.20734,0.29229
2016-08-01 02:10,0.19765,0.26097
2016-08-01 02:11,0.20367,0.25113
2016-08-01 02:12,#N/A,0.28256
2016-08-01 02:13,0.21711,0.28707
2016-08-01 02:14,0.20095,0.23096
2016-08-01 02:15,0.19310,0.28636
2016-08-01 02:16,0.20999,0.25884
2016-08-01 02:17,0.21564,0.27758
2016-08-01 02:18,#N/A,0.25824
2016-08-01 02:19,0.24743,0.29858
2016-08-01 02:20,0.25712,0.30925
2016-08-01 02:21,0.23436,0.29941
2016-08-01 02:22,0.21344,0.29229
2016-08-01 02:23,0.22761,#N/A
2016-08-01 02:24,0.22922,0.33654
2016-08-01 02:25,#N/A,0.31554
2016-08-01 02:26,0.23693,0.30297
2016-08-01 02:27,0.24449,0.30925
2016-08-01 02:28,0.24868,0.28553
2016-08-01 02:29,0.25529,0.26180
2016-08-01 02:30,0.24552,0.32622
2016-08-01 02:31,#N/A,0.27165
2016-08-01 02:32,0.24479,0.31839
2016-08-01 02:33,0.22665,0.31483
2016-08-01 02:34,0.27122,0.29561
2016-08-01 02:35,0.25125,0.32195
2016-08-01 02:36,0.24244,0.33476
2016-08-01 02:37,0.24868,0.28517
2016-08-01 02:38,#N/A,0.31364
2016-08-01 02:39,0.25675,0.31317
2016-08-01 02:40,0.25235,0.32076
2016-08-01 02:41,0.22496,0.30130
2016-08-01 02:42,0.26167,0.29917
2016-08-01 02:43,0.26667,0.33001
2016-08-01 02:44,#N/A,0.32195
2016-08-01 02:45,0.24596,0.30451
2016-08-01 02:46,0.28576,0.44176
2016-08-01 02:47,0.28209,0.49727
2016-08-01 02:48,0.28517,0.34069
2016-08-01 02:49,0.28539,0.34401
2016-08-01 02:50,0.27900,0.33179
2016-08-01 02:51,#N/A,0.36916
2016-08-01 02:52,0.29126,0.39075
2016-08-01 02:53,0.28443,0.34686
2016-08-01 02:54,0.28502,0.35042
2016-08-01 02:55,0.27680,0.33808
2016-08-01 02:56,0.28612,#N/A
2016-08-01 02:57,#N/A,0.38719
2016-08-01 02:58,0.29200,0.41127
2016-08-01 02:59,0.28612,0.41839
2016-08-01 03:00,0.28634,0.41246
2016-08-01 03:01,0.29493,0.45552
2016-08-01 03:02,0.30132,0.41305
2016-08-01 03:03,0.31645,0.40059
2016-08-01 03:04,#N/A,0.39431
2016-08-01 03:05,0.33715,0.40652
2016-08-01 03:06,0.32504,0.42040
2016-08-01 03:07,0.32085,0.43618
2016-08-01 03:08,0.34214,0.40142
2016-08-01 03:09,0.33789,0.43025
2016-08-01 03:10,#N/A,0.44567
2016-08-01 03:11,0.31454,0.42372
2016-08-01 03:12,0.32966,0.44864
2016-08-01 03:13,0.34816,0.49490
2016-08-01 03:14,0.32849,0.44686
2016-08-01 03:15,0.33275,0.42788
2016-08-01 03:16,0.32394,0.42752
2016-08-01 03:17,#N/A,0.44686
2016-08-01 03:18,0.32452,0.46228
2016-08-01 03:19,0.33348,0.44093
2016-08-01 03:20,0.33436,0.45077
2016-08-01 03:21,0.30815,0.43737
2016-08-01 03:22,0.32232,0.42550
2016-08-01 03:23,#N/A,0.45552
2016-08-01 03:24,0.33018,0.45635
2016-08-01 03:25,0.32063,0.44923
2016-08-01 03:26,0.31623,0.45006
2016-08-01 03:27,0.32651,0.44804
2016-08-01 03:28,0.32996,0.44389
2016-08-01 03:29,0.33752,#N/A
2016-08-01 03:30,#N/A,0.43582
2016-08-01 03:31,0.35257,0.43416
2016-08-01 03:32,0.35389,0.43891
2016-08-01 03:33,0.36652,0.44128
2016-08-01 03:34,0.34853,0.44270
2016-08-01 03:35,0.37423,0.45042
2016-08-01 03:36,#N/A,0.47651
2016-08-01 03:37,0.37166,0.45457
2016-08-01 03:38,0.32907,0.43203
2016-08-01 03:39,0.35169,0.43820
2016-08-01 03:40,0.33789,0.42396
2016-08-01 03:41,0.36520,0.45160
2016-08-01 03:42,0.34391,0.46026
2016-08-01 03:43,#N/A,0.39786
2016-08-01 03:44,0.32599,0.42610
2016-08-01 03:45,0.33275,0.44009
2016-08-01 03:46,0.35037,0.44330
2016-08-01 03:47,0.33348,0.42550
2016-08-01 03:48,0.32482,0.41281
2016-08-01 03:49,#N/A,0.40214
2016-08-01 03:50,0.33642,0.42752
2016-08-01 03:51,0.34046,0.42372
2016-08-01 03:52,0.35330,0.42989
2016-08-01 03:53,0.34633,0.40451
2016-08-01 03:54,0.35786,0.43108
2016-08-01 03:55,#N/A,0.44626
2016-08-01 03:56,0.38620,0.43820
2016-08-01 03:57,0.34413,0.45125
2016-08-01 03:58,0.36652,0.44804
2016-08-01 03:59,0.37034,0.44448
2016-08-01 04:00,0.34046,0.45243
