Date/Time UTC, Dalmore 01,Dalmore 02
2016-06-25 09:22,0.069192,0.65548
2016-06-25 09:23,0.10015,0.64417
2016-06-25 09:24,0.13474,0.65548
2016-06-25 09:26,0.12200,0.65329
2016-06-25 09:27,0.12418,0.67374
2016-06-25 09:28,0.13383,0.68615
2016-06-25 09:29,0.14111,0.66644
2016-06-25 09:30,0.10524,0.64672
2016-06-25 09:33,0.11617,0.65913
2016-06-25 09:34,0.079206,0.67355
2016-06-25 09:35,0.044610,0.65165
2016-06-25 09:36,0.087400,0.65658
2016-06-25 09:37,0.10652,0.66370
2016-06-25 09:39,0.11471,0.65074
2016-06-25 09:40,0.081937,0.64106
2016-06-25 09:41,0.098689,0.67574
2016-06-25 09:42,0.069556,0.62902
2016-06-25 09:43,0.088857,0.65932
2016-06-25 09:44,0.082302,0.63759
2016-06-25 09:46,0.084669,0.65293
2016-06-25 09:47,0.075564,0.67191
2016-06-25 09:48,0.077385,0.64380
2016-06-25 09:49,0.10233,0.67757
2016-06-25 09:50,0.096868,0.66680
2016-06-25 09:52,0.10961,0.66169
2016-06-25 09:53,0.11926,0.68013
2016-06-25 09:54,0.10524,0.66534
2016-06-25 09:55,0.13256,0.68852
2016-06-25 09:56,0.13620,0.66370
2016-06-25 09:58,0.13474,0.67684
2016-06-25 09:59,0.13146,0.68761
2016-06-25 10:00,0.10652,0.65840
2016-06-25 10:01,0.10889,0.68834
2016-06-25 10:02,0.11107,0.65986
2016-06-25 10:03,0.078296,0.69473
2016-06-25 10:05,0.064639,0.69144
2016-06-25 10:06,0.048798,0.68013
2016-06-25 10:07,0E+1,0.68998
2016-06-25 10:08,0.025856,0.67611
2016-06-25 10:09,0.098325,0.68432
2016-06-25 10:11,0.091042,0.69984
2016-06-25 10:12,0.10415,0.70166
2016-06-25 10:13,0.10051,0.70002
2016-06-25 10:14,0.071012,0.69801
2016-06-25 10:15,0.098325,0.71809
2016-06-25 10:16,0.11198,0.69546
2016-06-25 10:18,0.048252,0.70860
2016-06-25 10:19,0.053714,0.70769
2016-06-25 10:20,0.094319,0.68925
2016-06-25 10:21,0.11744,0.68907
2016-06-25 10:22,0.11107,0.67319
2016-06-25 10:24,0.079206,0.68140
2016-06-25 10:25,0.044064,0.67885
2016-06-25 10:26,0.10834,0.67228
2016-06-25 10:27,0.054261,0.69217
2016-06-25 10:28,0.074654,0.70878
2016-06-25 10:29,0.085215,0.67483
2016-06-25 10:31,0.11562,0.66625
2016-06-25 10:32,0.10233,0.68542
2016-06-25 10:33,0.083394,0.69363
2016-06-25 10:34,0.097961,0.70915
2016-06-25 10:35,0.096868,0.71736
2016-06-25 10:38,0.10415,0.72229
2016-06-25 10:39,0.12382,0.71134
2016-06-25 10:40,0.12928,0.70751
2016-06-25 10:41,0.10470,0.70166
2016-06-25 10:42,0.085215,0.70386
2016-06-25 10:44,0.12837,0.69345
2016-06-25 10:45,0.13802,0.66881
2016-06-25 10:46,0.20120,0.70203
2016-06-25 10:47,0.13620,0.69345
2016-06-25 10:48,0.077932,0.69053
2016-06-25 10:50,0.063365,0.69254
2016-06-25 10:51,0.071923,0.69893
2016-06-25 10:52,0.096504,0.72284
2016-06-25 10:53,0.12655,0.71389
2016-06-25 10:54,0.10925,0.71517
2016-06-25 10:55,0.11617,0.71079
2016-06-25 10:57,0.092862,0.69856
2016-06-25 10:58,0.091952,0.71846
2016-06-25 10:59,0.14111,0.71882
2016-06-25 11:00,0.054625,0.73613
2016-06-25 11:01,0.060452,0.70258
2016-06-25 11:03,0.091952,0.74533
2016-06-25 11:04,0.065550,0.73394
2016-06-25 11:05,0.061544,0.72667
2016-06-25 11:06,0.098689,0.74036
2016-06-25 11:07,0.13201,0.73876
2016-06-25 11:08,0.15022,0.72357
2016-06-25 11:11,0.14840,0.74146
2016-06-25 11:12,0.12655,0.73584
2016-06-25 11:13,0.10106,0.73708
2016-06-25 11:14,0.099782,0.73708
2016-06-25 11:16,0.14385,0.75336
2016-06-25 11:17,0.11926,0.72612
2016-06-25 11:18,0.14840,0.75847
2016-06-25 11:19,0.079752,0.74584
2016-06-25 11:20,0.081027,0.74912
2016-06-25 11:21,0.11071,0.72174
2016-06-25 11:23,0.12109,0.74489
2016-06-25 11:24,0.10379,0.74971
2016-06-25 11:25,0.095594,0.72266
2016-06-25 11:26,0.078660,0.73803
2016-06-25 11:27,0.021850,0.78088
2016-06-25 11:29,0.075564,0.74547
2016-06-25 11:30,0.12017,0.77906
2016-06-25 11:31,0.10706,0.74343
2016-06-25 11:32,0.097961,0.75533
2016-06-25 11:33,0.10106,0.75438
2016-06-25 11:35,0.057356,0.77161
2016-06-25 11:36,0.15441,0.74606
2016-06-25 11:37,0.13693,0.77555
2016-06-25 11:38,0.12109,0.75935
2016-06-25 11:39,0.12564,0.77322
2016-06-25 11:40,0.079206,0.75482
2016-06-25 11:43,0.067007,0.73671
2016-06-25 11:44,0.095594,0.73832
2016-06-25 11:45,0.11926,0.72886
2016-06-25 11:46,0.087400,0.73635
2016-06-25 11:48,0.067735,0.71882
2016-06-25 11:49,0.098325,0.78162
2016-06-25 11:50,0.097961,0.74708
2016-06-25 11:51,0.049162,0.75774
2016-06-25 11:52,0.029133,0.76066
2016-06-25 11:53,0.068827,0.75774
2016-06-25 11:55,0.10961,0.73744
2016-06-25 11:56,0.14239,0.73562
2016-06-25 11:57,0.097961,0.74584
2016-06-25 11:58,0.091952,0.74022
2016-06-25 11:59,0.096140,0.73452
2016-06-25 12:01,0.17990,0.72685
2016-06-25 12:02,0.15513,0.73511
2016-06-25 12:03,0.14385,0.73671
2016-06-25 12:04,0.097414,0.74533
2016-06-25 12:05,0.093773,0.73817
2016-06-25 12:06,0.10197,0.75168
2016-06-25 12:08,0.14421,0.73452
2016-06-25 12:09,0.12163,0.74620
2016-06-25 12:10,0.15441,0.76066
2016-06-25 12:11,0.13984,0.73832
2016-06-25 12:12,0.11981,0.75774
2016-06-25 12:14,0.11471,0.77088
2016-06-25 12:16,0.10834,0.75095
2016-06-25 12:17,0.071923,0.77833
2016-06-25 12:18,0.098325,0.77249
2016-06-25 12:19,0.016023,0.82834
2016-06-25 12:21,0.072469,0.78088
2016-06-25 12:22,0.081937,0.78125
2016-06-25 12:23,0.077932,0.74781
2016-06-25 12:24,0.10561,0.79819
2016-06-25 12:25,0.067735,0.78125
2016-06-25 12:27,0.065550,0.77212
2016-06-25 12:28,0.061544,0.79454
2016-06-25 12:29,0.073744,0.77358
2016-06-25 12:30,0.056082,0.78183
2016-06-25 12:31,0.014202,0.76993
2016-06-25 12:32,0.063729,0.78965
2016-06-25 12:34,0.065550,0.76431
2016-06-25 12:35,0.036052,0.77942
2016-06-25 12:36,0.056810,0.75570
2016-06-25 12:37,0.085215,0.76592
2016-06-25 12:38,0.093773,0.75219
2016-06-25 12:40,0.076111,0.77468
2016-06-25 12:41,0.076111,0.78052
2016-06-25 12:42,0.080481,0.78855
2016-06-25 12:43,0.081937,0.77176
2016-06-25 12:44,0.087400,0.76168
2016-06-25 12:45,0.019665,0.77723
2016-06-25 12:47,0.054261,0.76752
2016-06-25 12:49,0.083758,0.79184
2016-06-25 12:50,0.076839,0.78928
2016-06-25 12:51,0.070102,0.78052
2016-06-25 12:53,0.082848,0.77577
2016-06-25 12:54,0.077932,0.80622
2016-06-25 12:55,0.092498,0.80301
2016-06-25 12:56,0.093227,0.80717
2016-06-25 12:57,0.073744,0.80060
2016-06-25 12:58,0.060998,0.83309
2016-06-25 13:00,0.057902,0.81396
2016-06-25 13:01,0.057356,0.80885
2016-06-25 13:02,0.033139,0.80973
2016-06-25 13:03,0.066460,0.81411
2016-06-25 13:04,0.098689,0.82615
2016-06-25 13:06,0.12837,0.80476
2016-06-25 13:07,0.091406,0.81593
