Date/Time (UTC), Ultra-smoothed Differences
2017-08-20 08:21:41.36,-0.53466
2017-08-20 08:21:58.02,-0.67331
2017-08-20 08:22:14.70,-0.79372
2017-08-20 08:22:31.39,-0.90103
2017-08-20 08:22:48.05,-0.99438
2017-08-20 08:23:04.73,-1.0667
2017-08-20 08:23:21.41,-1.1361
2017-08-20 08:23:38.09,-1.1923
2017-08-20 08:23:54.77,-1.2465
2017-08-20 08:24:11.44,-1.3045
2017-08-20 08:24:28.12,-1.3590
2017-08-20 08:24:44.80,-1.4096
