Date/time UTC, Differences
2017-10-22 02:55:28.36,-0.003053422226
2017-10-22 02:55:30.26,-0.003126355559
2017-10-22 02:55:32.15,-0.003063288892
2017-10-22 02:55:34.06,-0.003175377781
2017-10-22 02:55:35.95,-0.003070800003
2017-10-22 02:55:37.85,-0.00319386667
2017-10-22 02:55:39.75,-0.003309511114
2017-10-22 02:55:41.65,-0.003326311115
2017-10-22 02:55:43.55,-0.003359200003
2017-10-22 02:55:45.45,-0.00326506667
2017-10-22 02:55:47.34,-0.003157244448
2017-10-22 02:55:49.24,-0.003068800003
2017-10-22 02:55:51.14,-0.003047111115
2017-10-22 02:55:53.04,-0.002981422226
2017-10-22 02:55:54.94,-0.002919733337
2017-10-22 02:55:56.84,-0.002970311114
2017-10-22 02:55:58.74,-0.002951511114
2017-10-22 02:56:00.63,-0.002987822225
2017-10-22 02:56:02.53,-0.002830222225
2017-10-22 02:56:04.43,-0.002738933337
2017-10-22 02:56:06.33,-0.002730177781
2017-10-22 02:56:08.23,-0.002724800004
2017-10-22 02:56:10.13,-0.00268146667
2017-10-22 02:56:12.03,-0.002597333337
2017-10-22 02:56:13.93,-0.002615377781
2017-10-22 02:56:15.82,-0.002643155559
2017-10-22 02:56:17.72,-0.002622844447
2017-10-22 02:56:19.62,-0.00241586667
2017-10-22 02:56:21.52,-0.002428266671
2017-10-22 02:56:23.42,-0.002532711115
2017-10-22 02:56:25.32,-0.002562577782
2017-10-22 02:56:27.22,-0.002578711115
2017-10-22 02:56:29.11,-0.002484666671
2017-10-22 02:56:31.01,-0.002505200005
2017-10-22 02:56:32.91,-0.002478266671
2017-10-22 02:56:34.81,-0.002365511115
2017-10-22 02:56:36.71,-0.002254177782
2017-10-22 02:56:38.61,-0.002139111116
2017-10-22 02:56:40.50,-0.002134800005
2017-10-22 02:56:42.41,-0.002109111116
2017-10-22 02:56:44.30,-0.002160488894
2017-10-22 02:56:46.20,-0.002111155561
2017-10-22 02:56:48.10,-0.002046044449
2017-10-22 02:56:50.00,-0.001972133338
