DateTime (UTC), magX, magY, magZ
2015-10-23 08:13:20.529248,50,133,-91
2015-10-23 08:13:34.668056,47,136,-110
2015-10-23 08:13:48.791864,42,138,-151
2015-10-23 08:14:02.929673,45,136,-128
2015-10-23 08:14:17.053481,44,137,-147
2015-10-23 08:14:31.192289,51,134,-97
2015-10-23 08:14:45.315097,43,141,-150
2015-10-23 08:14:59.453906,45,135,-109
2015-10-23 08:15:13.576714,43,134,-120
2015-10-23 08:15:27.715522,40,140,-148
2015-10-23 08:15:41.839330,42,140,-140
2015-10-23 08:15:55.977139,51,132,-114
2015-10-23 08:16:10.100947,46,133,-96
2015-10-23 08:16:24.239755,49,136,-88
2015-10-23 08:16:38.362563,53,128,-65
2015-10-23 08:16:52.501372,44,131,-115
2015-10-23 08:17:06.624180,49,129,-95
2015-10-23 08:17:20.762988,44,135,-122
2015-10-23 08:17:34.886796,43,130,-120
2015-10-23 08:17:49.025605,44,128,-114
2015-10-23 08:18:03.163413,44,132,-121
2015-10-23 08:18:17.287221,48,128,-118
2015-10-23 08:18:31.426030,42,130,-119
2015-10-23 08:18:45.548838,42,136,-136
2015-10-23 08:18:59.687646,39,139,-166
2015-10-23 08:19:13.810454,45,132,-116
2015-10-23 08:19:27.949263,45,134,-134
2015-10-23 08:19:42.073071,42,132,-149
2015-10-23 08:19:56.210879,47,134,-100
2015-10-23 08:20:10.334687,52,124,-74
2015-10-23 08:20:24.473496,45,137,-132
2015-10-23 08:20:38.596304,37,140,-158
2015-10-23 08:20:52.735112,44,136,-108
2015-10-23 08:21:06.857920,50,133,-92
2015-10-23 08:21:20.996729,47,134,-96
2015-10-23 08:21:35.119537,38,137,-146
2015-10-23 08:21:49.258345,44,133,-118
2015-10-23 08:22:03.382153,40,136,-132
2015-10-23 08:22:17.519962,44,134,-123
2015-10-23 08:22:31.642770,43,130,-108
2015-10-23 08:22:45.781578,42,134,-121
2015-10-23 08:22:59.904386,42,139,-128
2015-10-23 08:23:13.954237,44,128,-108
2015-10-23 08:23:28.093045,39,128,-131
2015-10-23 08:23:42.215853,43,135,-114
2015-10-23 08:23:56.354662,39,135,-138
2015-10-23 08:24:10.477470,39,137,-163
2015-10-23 08:24:24.616278,41,134,-141
2015-10-23 08:24:38.740086,41,133,-137
2015-10-23 08:24:52.877895,40,136,-158
2015-10-23 08:25:07.001703,44,129,-111
2015-10-23 08:25:21.139511,39,134,-139
2015-10-23 08:25:35.263319,37,132,-150
2015-10-23 08:25:49.402128,38,140,-169
2015-10-23 08:26:03.524936,40,136,-159
2015-10-23 08:26:17.663744,39,140,-156
2015-10-23 08:26:31.786552,41,133,-138
2015-10-23 08:26:45.925361,39,132,-149
2015-10-23 08:27:00.048169,41,134,-153
2015-10-23 08:27:14.186977,45,128,-146
2015-10-23 08:27:28.309785,39,135,-174
2015-10-23 08:27:42.448594,46,135,-132
2015-10-23 08:27:56.571401,41,135,-152
2015-10-23 08:28:10.710210,42,128,-137
2015-10-23 08:28:24.849019,47,134,-113
2015-10-23 08:28:38.971827,45,132,-130
2015-10-23 08:28:53.110635,42,137,-156
2015-10-23 08:29:07.233443,47,131,-131
2015-10-23 08:29:21.372252,45,130,-119
2015-10-23 08:29:35.495060,42,134,-126
2015-10-23 08:29:49.633868,43,133,-131
2015-10-23 08:30:03.757676,42,136,-149
2015-10-23 08:30:17.895485,31,140,-213
2015-10-23 08:30:32.019293,33,136,-193
2015-10-23 08:30:46.157101,32,135,-200
2015-10-23 08:31:00.280909,43,129,-116
2015-10-23 08:31:14.419718,46,131,-107
2015-10-23 08:31:28.542526,45,133,-114
2015-10-23 08:31:42.681334,42,135,-126
2015-10-23 08:31:56.804142,42,134,-150
2015-10-23 08:32:10.942951,43,130,-117
2015-10-23 08:32:25.065758,44,135,-133
2015-10-23 08:32:39.204567,41,135,-136
2015-10-23 08:32:53.328375,41,132,-138
2015-10-23 08:33:07.466184,40,133,-136
2015-10-23 08:33:21.589991,38,131,-148
2015-10-23 08:33:35.728800,40,133,-143
2015-10-23 08:33:49.851608,37,139,-189
2015-10-23 08:34:03.990417,41,129,-134
2015-10-23 08:34:18.114224,49,128,-103
2015-10-23 08:34:32.253033,37,139,-168
2015-10-23 08:34:46.375841,40,132,-165
2015-10-23 08:35:00.514650,43,130,-139
2015-10-23 08:35:14.653458,31,137,-218
2015-10-23 08:35:28.776266,30,140,-222
2015-10-23 08:35:42.915075,30,139,-218
2015-10-23 08:35:57.038883,33,139,-211
2015-10-23 08:36:11.177691,46,135,-113
2015-10-23 08:36:25.300499,42,134,-166
2015-10-23 08:36:39.439308,45,130,-111
2015-10-23 08:36:53.563116,42,131,-133
2015-10-23 08:37:07.701924,46,133,-128
2015-10-23 08:37:21.824732,42,138,-164
2015-10-23 08:37:35.963541,47,130,-136
2015-10-23 08:37:50.087349,47,131,-121
2015-10-23 08:38:04.226157,45,131,-135
2015-10-23 08:38:18.348965,45,130,-139
2015-10-23 08:38:32.487774,41,133,-146
2015-10-23 08:38:46.611582,41,133,-159
2015-10-23 08:39:00.750390,37,135,-182
2015-10-23 08:39:14.874198,41,131,-149
2015-10-23 08:39:29.012007,39,136,-168
2015-10-23 08:39:43.135815,43,130,-141
2015-10-23 08:39:57.274623,43,130,-141
2015-10-23 08:40:11.398431,45,133,-144
2015-10-23 08:40:25.536240,41,132,-157
2015-10-23 08:40:39.660048,39,132,-147
2015-10-23 08:40:53.798856,44,134,-136
2015-10-23 08:41:07.921664,34,135,-173
2015-10-23 08:41:22.060473,36,134,-172
2015-10-23 08:41:36.184281,37,134,-166
2015-10-23 08:41:50.322089,34,136,-179
2015-10-23 08:42:04.445897,34,133,-162
2015-10-23 08:42:18.584706,38,130,-141
2015-10-23 08:42:32.707514,36,135,-176
2015-10-23 08:42:46.846322,37,132,-164
2015-10-23 08:43:00.985131,44,132,-137
2015-10-23 08:43:15.107939,42,140,-145
2015-10-23 08:43:29.246747,39,130,-137
2015-10-23 08:43:43.370555,43,130,-137
2015-10-23 08:43:57.508364,40,135,-151
2015-10-23 08:44:11.632172,37,134,-157
2015-10-23 08:44:25.770980,38,139,-146
2015-10-23 08:44:39.893788,40,133,-146
2015-10-23 08:44:54.032597,46,132,-101
2015-10-23 08:45:08.155405,40,132,-117
2015-10-23 08:45:22.294213,33,133,-164
2015-10-23 08:45:36.418021,41,136,-117
2015-10-23 08:45:50.556830,35,137,-168
2015-10-23 08:46:04.679638,42,134,-126
2015-10-23 08:46:18.818446,35,135,-175
2015-10-23 08:46:32.942254,46,131,-124
2015-10-23 08:46:47.081063,36,137,-163
2015-10-23 08:47:01.203871,40,137,-156
2015-10-23 08:47:15.342679,37,135,-151
2015-10-23 08:47:29.466487,36,133,-159
2015-10-23 08:47:43.604296,33,134,-161
2015-10-23 08:47:57.728104,28,138,-187
2015-10-23 08:48:11.866912,33,138,-176
2015-10-23 08:48:25.989720,32,132,-157
2015-10-23 08:48:40.128529,35,135,-167
2015-10-23 08:48:54.251337,35,126,-137
2015-10-23 08:49:08.390145,36,132,-148
2015-10-23 08:49:22.513953,33,133,-166
2015-10-23 08:49:36.651762,36,132,-146
2015-10-23 08:49:50.775570,33,131,-152
2015-10-23 08:50:04.914378,31,134,-155
2015-10-23 08:50:19.037186,38,129,-141
2015-10-23 08:50:33.175995,32,135,-166
2015-10-23 08:50:47.314804,31,137,-160
2015-10-23 08:51:01.437611,33,139,-142
2015-10-23 08:51:15.576420,29,138,-178
2015-10-23 08:51:29.700228,28,139,-164
2015-10-23 08:51:43.838036,37,134,-127
2015-10-23 08:51:57.961844,42,136,-119
2015-10-23 08:52:12.100653,31,132,-159
2015-10-23 08:52:26.223461,30,133,-148
2015-10-23 08:52:40.362269,30,138,-168
2015-10-23 08:52:54.485077,35,133,-143
2015-10-23 08:53:08.623886,31,138,-176
2015-10-23 08:53:22.747694,32,135,-140
2015-10-23 08:53:36.886502,29,141,-181
2015-10-23 08:53:51.009310,28,131,-156
2015-10-23 08:54:05.148119,30,135,-153
2015-10-23 08:54:19.271927,34,135,-158
2015-10-23 08:54:33.409735,37,131,-133
2015-10-23 08:54:47.533543,34,135,-152
2015-10-23 08:55:01.671352,39,134,-140
2015-10-23 08:55:15.795160,34,136,-146
2015-10-23 08:55:29.933968,36,133,-118
2015-10-23 08:55:44.057776,26,138,-165
2015-10-23 08:55:58.195585,33,135,-148
2015-10-23 08:56:12.319393,29,140,-158
2015-10-23 08:56:26.458201,28,140,-176
2015-10-23 08:56:40.581009,29,134,-143
2015-10-23 08:56:54.719818,30,133,-145
2015-10-23 08:57:08.858627,23,139,-169
2015-10-23 08:57:22.981434,26,139,-168
2015-10-23 08:57:37.120243,27,139,-187
2015-10-23 08:57:51.244051,23,137,-182
2015-10-23 08:58:05.381860,26,136,-154
2015-10-23 08:58:19.505667,27,135,-157
2015-10-23 08:58:33.644476,24,139,-173
2015-10-23 08:58:47.767284,26,135,-169
2015-10-23 08:59:01.906093,23,139,-166
2015-10-23 08:59:16.029900,30,135,-158
2015-10-23 08:59:30.168709,25,142,-177
2015-10-23 08:59:44.291517,27,138,-171
2015-10-23 08:59:58.430326,28,136,-164
2015-10-23 09:00:12.553133,21,140,-187
2015-10-23 09:00:26.691942,26,138,-168
2015-10-23 09:00:40.815750,26,138,-169
2015-10-23 09:00:54.953558,27,142,-159
2015-10-23 09:01:09.077366,25,136,-152
2015-10-23 09:01:23.216175,22,138,-173
2015-10-23 09:01:37.338983,23,138,-180
2015-10-23 09:01:51.477791,12,142,251
2015-10-23 09:02:05.601599,20,138,-164
2015-10-23 09:02:19.740408,21,137,-175
2015-10-23 09:02:33.863216,20,135,-171
2015-10-23 09:02:48.002024,21,141,-163
2015-10-23 09:03:02.124832,27,135,-123
2015-10-23 09:03:16.263641,16,141,-209
2015-10-23 09:03:30.387449,24,132,-161
2015-10-23 09:03:44.526257,28,134,-154
2015-10-23 09:03:58.649065,29,133,-142
2015-10-23 09:04:12.787874,27,134,-128
2015-10-23 09:04:26.910682,23,138,-165
2015-10-23 09:04:41.049490,29,135,-140
2015-10-23 09:04:55.173298,24,136,-154
2015-10-23 09:05:09.312107,23,136,-120
2015-10-23 09:05:23.449916,29,140,-108
2015-10-23 09:05:37.573723,24,136,-115
2015-10-23 09:05:51.712532,24,134,-107
2015-10-23 09:06:05.835340,21,139,-140
2015-10-23 09:06:19.974149,18,136,-150
2015-10-23 09:06:34.096956,21,137,-138
2015-10-23 09:06:48.235765,24,136,-117
2015-10-23 09:07:02.359573,27,141,-135
2015-10-23 09:07:16.497382,30,134,-103
2015-10-23 09:07:30.621189,28,137,-114
2015-10-23 09:07:44.759998,28,142,-138
2015-10-23 09:07:58.882806,26,137,-122
2015-10-23 09:08:13.021615,21,137,-156
2015-10-23 09:08:27.145422,22,135,-116
2015-10-23 09:08:41.283231,20,139,-151
2015-10-23 09:08:55.407039,28,133,-115
2015-10-23 09:09:09.545848,28,138,-132
2015-10-23 09:09:23.668655,25,136,-139
2015-10-23 09:09:37.807464,23,139,-143
2015-10-23 09:09:51.930272,21,136,-135
2015-10-23 09:10:06.068080,20,138,-150
2015-10-23 09:10:20.191888,28,139,-145
2015-10-23 09:10:34.330697,24,139,-173
2015-10-23 09:10:48.454505,27,137,-139
2015-10-23 09:11:02.592313,27,140,-140
2015-10-23 09:11:16.716121,26,142,-135
2015-10-23 09:11:30.853930,27,134,-108
2015-10-23 09:11:44.977738,31,134,-108
2015-10-23 09:11:59.116546,24,136,-138
2015-10-23 09:12:13.239354,28,134,-116
2015-10-23 09:12:27.378163,31,130,-98
2015-10-23 09:12:41.516972,28,133,-105
2015-10-23 09:12:55.639779,26,138,-142
2015-10-23 09:13:09.778588,26,131,-118
2015-10-23 09:13:23.901396,25,139,-143
2015-10-23 09:13:38.040205,27,137,-134
2015-10-23 09:13:52.164012,25,134,-133
2015-10-23 09:14:06.301821,26,131,-138
2015-10-23 09:14:20.425629,29,140,-120
2015-10-23 09:14:34.564438,22,137,-151
2015-10-23 09:14:48.687245,26,136,-149
2015-10-23 09:15:02.826054,25,137,-150
2015-10-23 09:15:16.948862,29,132,-131
2015-10-23 09:15:31.087670,23,138,-113
2015-10-23 09:15:45.210478,23,136,-130
2015-10-23 09:15:59.349287,23,134,-122
2015-10-23 09:16:13.473095,21,135,-130
2015-10-23 09:16:27.610903,26,133,-123
2015-10-23 09:16:41.734711,25,137,-134
2015-10-23 09:16:55.873520,26,134,-106
2015-10-23 09:17:09.996328,27,133,-114
2015-10-23 09:17:24.135136,21,137,-172
2015-10-23 09:17:38.257944,24,136,-132
2015-10-23 09:17:52.396753,25,136,-134
2015-10-23 09:18:06.519561,22,139,-145
2015-10-23 09:18:20.658369,29,138,-129
2015-10-23 09:18:34.782177,21,139,-166
2015-10-23 09:18:48.919986,20,135,-169
2015-10-23 09:19:03.058795,18,139,-179
2015-10-23 09:19:17.181602,19,137,-175
2015-10-23 09:19:31.320411,19,140,-181
2015-10-23 09:19:45.444219,13,140,-201
2015-10-23 09:19:59.582027,20,138,-177
2015-10-23 09:20:13.705835,20,136,-158
2015-10-23 09:20:27.844644,17,140,-188
2015-10-23 09:20:41.967452,14,137,-179
2015-10-23 09:20:56.106260,17,137,-170
2015-10-23 09:21:10.229068,20,136,-166
2015-10-23 09:21:24.367877,23,137,-152
2015-10-23 09:21:38.490685,18,140,-173
2015-10-23 09:21:52.629493,16,137,-169
2015-10-23 09:22:06.753301,19,143,-174
2015-10-23 09:22:20.891110,20,141,-153
2015-10-23 09:22:35.014918,24,142,-156
2015-10-23 09:22:49.153726,18,135,-169
2015-10-23 09:23:03.276534,13,140,-190
2015-10-23 09:23:17.327396,14,138,-173
2015-10-23 09:23:31.450204,24,138,-154
2015-10-23 09:23:45.589012,15,136,-163
2015-10-23 09:23:59.712820,15,139,-170
2015-10-23 09:24:13.850629,11,145,-223
2015-10-23 09:24:27.974437,17,139,-174
2015-10-23 09:24:42.113245,19,140,-174
2015-10-23 09:24:56.236053,13,137,-185
2015-10-23 09:25:10.374862,19,137,-166
2015-10-23 09:25:24.513671,18,138,-155
2015-10-23 09:25:38.636478,13,143,-201
2015-10-23 09:25:52.775287,12,140,-211
2015-10-23 09:26:06.898095,18,137,-177
2015-10-23 09:26:21.036904,19,135,-179
2015-10-23 09:26:35.160711,20,140,-175
2015-10-23 09:26:49.298520,20,135,-168
2015-10-23 09:27:03.422328,20,139,-165
2015-10-23 09:27:17.561137,20,141,-177
2015-10-23 09:27:31.683944,19,140,-191
2015-10-23 09:27:45.822753,18,144,-181
2015-10-23 09:27:59.945561,18,137,-147
2015-10-23 09:28:14.084370,16,143,-195
2015-10-23 09:28:28.207177,12,141,-199
2015-10-23 09:28:42.345986,15,140,-193
2015-10-23 09:28:56.469794,15,141,-182
2015-10-23 09:29:10.607602,16,137,-172
2015-10-23 09:29:24.731410,16,141,-168
2015-10-23 09:29:38.870219,14,140,-188
2015-10-23 09:29:52.993027,13,138,-180
2015-10-23 09:30:07.131835,15,141,-171
2015-10-23 09:30:21.254643,18,138,-171
2015-10-23 09:30:35.393452,18,138,-179
2015-10-23 09:30:49.532261,18,135,-171
2015-10-23 09:31:03.655068,20,139,-173
2015-10-23 09:31:17.793877,14,141,-182
2015-10-23 09:31:31.916685,18,142,-166
2015-10-23 09:31:46.055494,16,141,-187
2015-10-23 09:32:00.179301,17,141,-183
2015-10-23 09:32:14.317110,18,142,-186
2015-10-23 09:32:28.440918,21,140,-158
2015-10-23 09:32:42.579727,17,136,-177
2015-10-23 09:32:56.702534,14,140,-192
2015-10-23 09:33:10.841343,15,142,-183
2015-10-23 09:33:24.964151,16,141,-195
2015-10-23 09:33:39.102960,12,140,-187
2015-10-23 09:33:53.226767,14,145,-179
2015-10-23 09:34:07.364576,13,140,-186
2015-10-23 09:34:21.488384,16,138,-169
2015-10-23 09:34:35.626192,15,142,-174
2015-10-23 09:34:49.750000,16,142,-172
2015-10-23 09:35:03.888809,24,138,-139
2015-10-23 09:35:18.011617,12,141,-189
2015-10-23 09:35:32.150425,15,139,-187
2015-10-23 09:35:46.273233,17,143,-175
2015-10-23 09:36:00.412042,4,148,-262
2015-10-23 09:36:14.550851,20,142,-178
2015-10-23 09:36:28.673658,15,141,-181
2015-10-23 09:36:42.812467,10,146,-214
2015-10-23 09:36:56.935275,13,141,-172
2015-10-23 09:37:11.074084,19,141,-194
2015-10-23 09:37:25.197891,19,141,-173
2015-10-23 09:37:39.335700,13,143,-196
2015-10-23 09:37:53.459508,14,139,-164
2015-10-23 09:38:07.597317,17,138,-175
2015-10-23 09:38:21.721124,13,138,-186
2015-10-23 09:38:35.859933,17,141,-172
2015-10-23 09:38:49.982741,17,142,-176
2015-10-23 09:39:04.121550,13,144,-203
2015-10-23 09:39:18.244357,19,143,-177
2015-10-23 09:39:32.383166,19,143,-192
2015-10-23 09:39:46.506974,15,139,-196
2015-10-23 09:40:00.644782,13,145,-197
2015-10-23 09:40:14.768590,14,143,-194
2015-10-23 09:40:28.906399,16,149,-187
2015-10-23 09:40:43.030207,13,142,-185
2015-10-23 09:40:57.168015,16,143,-184
2015-10-23 09:41:11.291823,20,137,-164
2015-10-23 09:41:25.430632,16,142,-163
2015-10-23 09:41:39.553440,16,140,-178
2015-10-23 09:41:53.692248,20,143,-167
2015-10-23 09:42:07.831057,16,145,-183
2015-10-23 09:42:21.953865,19,144,-191
2015-10-23 09:42:36.092674,20,144,-157
2015-10-23 09:42:50.215481,24,140,-159
2015-10-23 09:43:04.354290,16,143,-178
2015-10-23 09:43:18.478098,22,141,-168
2015-10-23 09:43:32.615907,21,142,-178
2015-10-23 09:43:46.739714,23,135,-165
2015-10-23 09:44:00.878523,18,140,-171
2015-10-23 09:44:15.001331,14,141,-192
2015-10-23 09:44:29.140140,21,137,-159
2015-10-23 09:44:43.262947,16,141,-183
2015-10-23 09:44:57.401756,12,144,-190
2015-10-23 09:45:11.524564,16,143,-183
2015-10-23 09:45:25.663372,19,138,-171
2015-10-23 09:45:39.787180,19,134,-163
2015-10-23 09:45:53.924989,14,140,-179
2015-10-23 09:46:08.048797,17,140,-168
2015-10-23 09:46:22.187605,14,140,-180
2015-10-23 09:46:36.310413,17,142,-184
2015-10-23 09:46:50.449222,21,138,-189
2015-10-23 09:47:04.572030,22,141,-170
2015-10-23 09:47:18.710838,12,142,-213
2015-10-23 09:47:32.834646,15,144,-183
2015-10-23 09:47:46.972455,21,137,-160
2015-10-23 09:48:01.095263,19,143,-172
2015-10-23 09:48:15.234071,18,140,-167
2015-10-23 09:48:29.372880,19,144,-176
2015-10-23 09:48:43.496688,22,137,-155
2015-10-23 09:48:57.634497,16,142,-185
2015-10-23 09:49:11.758304,19,141,-183
2015-10-23 09:49:25.896113,18,141,-162
2015-10-23 09:49:40.019921,16,142,-182
2015-10-23 09:49:54.157729,24,136,-159
2015-10-23 09:50:08.281537,17,142,-188
2015-10-23 09:50:22.420346,25,140,-139
2015-10-23 09:50:36.543154,19,143,-188
2015-10-23 09:50:50.681962,22,139,-160
2015-10-23 09:51:04.804770,21,142,-166
2015-10-23 09:51:18.943579,21,140,-169
2015-10-23 09:51:33.067387,24,139,-167
2015-10-23 09:51:47.205195,17,146,-181
2015-10-23 09:52:01.329003,17,144,-168
2015-10-23 09:52:15.467812,18,142,-175
2015-10-23 09:52:29.590620,12,146,-200
2015-10-23 09:52:43.729428,17,148,-182
2015-10-23 09:52:57.852236,17,144,-182
2015-10-23 09:53:11.991045,14,144,-190
2015-10-23 09:53:26.114853,16,141,-172
2015-10-23 09:53:40.252661,12,145,-214
2015-10-23 09:53:54.391470,17,138,-170
2015-10-23 09:54:08.515278,16,142,-180
2015-10-23 09:54:22.653087,12,141,-191
2015-10-23 09:54:36.776894,12,141,-180
2015-10-23 09:54:50.914703,13,138,-159
2015-10-23 09:55:05.038511,11,138,-185
2015-10-23 09:55:19.177320,13,143,-174
2015-10-23 09:55:33.300127,13,142,-166
2015-10-23 09:55:47.438936,15,137,-158
2015-10-23 09:56:01.561744,8,143,-221
2015-10-23 09:56:15.700552,14,143,-157
2015-10-23 09:56:29.824360,14,140,-161
2015-10-23 09:56:43.962169,10,140,-178
2015-10-23 09:56:58.085977,14,138,-160
2015-10-23 09:57:12.223785,5,141,-185
2015-10-23 09:57:26.346593,12,139,-172
2015-10-23 09:57:40.486402,9,142,-192
2015-10-23 09:57:54.609210,14,141,-165
2015-10-23 09:58:08.748018,11,138,-187
2015-10-23 09:58:22.870826,15,138,-166
2015-10-23 09:58:37.009635,12,137,-171
2015-10-23 09:58:51.148444,17,136,-146
2015-10-23 09:59:05.271251,12,132,-165
2015-10-23 09:59:19.410060,15,136,-143
2015-10-23 09:59:33.532868,16,138,-157
2015-10-23 09:59:47.671677,7,138,-188
2015-10-23 10:00:01.794484,10,135,-180
2015-10-23 10:00:15.933293,10,139,-179
2015-10-23 10:00:30.056101,9,134,-154
2015-10-23 10:00:44.194909,9,135,-164
2015-10-23 10:00:58.318717,12,137,-163
2015-10-23 10:01:12.456526,10,136,-170
2015-10-23 10:01:26.579334,9,133,-146
2015-10-23 10:01:40.718142,9,134,-175
2015-10-23 10:01:54.841950,14,133,-166
2015-10-23 10:02:08.979759,12,138,-161
2015-10-23 10:02:23.103567,12,136,-156
2015-10-23 10:02:37.242375,13,136,-155
2015-10-23 10:02:51.365183,14,143,-163
2015-10-23 10:03:05.503992,14,138,-154
2015-10-23 10:03:19.627800,19,139,-157
2015-10-23 10:03:33.765608,16,139,-151
2015-10-23 10:03:47.889416,18,140,-156
2015-10-23 10:04:02.027225,15,141,-178
2015-10-23 10:04:16.151033,18,137,-148
2015-10-23 10:04:30.289841,15,137,-152
2015-10-23 10:04:44.427650,18,138,-141
2015-10-23 10:04:58.551458,15,134,-159
2015-10-23 10:05:12.689266,16,137,-159
2015-10-23 10:05:26.812074,9,138,-170
2015-10-23 10:05:40.950883,12,142,-176
2015-10-23 10:05:55.074691,10,143,-171
2015-10-23 10:06:09.213499,16,133,-151
2015-10-23 10:06:23.336307,13,140,-165
2015-10-23 10:06:37.475116,13,138,-182
2015-10-23 10:06:51.597924,14,136,-144
2015-10-23 10:07:05.736732,18,136,-151
2015-10-23 10:07:19.859540,18,133,-151
2015-10-23 10:07:33.998349,12,134,-165
2015-10-23 10:07:48.121157,14,135,-150
2015-10-23 10:08:02.259965,17,134,-147
2015-10-23 10:08:16.383773,17,135,-147
2015-10-23 10:08:30.521582,10,142,-189
2015-10-23 10:08:44.645390,13,139,-158
2015-10-23 10:08:58.784198,14,139,-160
2015-10-23 10:09:12.907006,8,139,-176
2015-10-23 10:09:27.045815,15,138,-154
2015-10-23 10:09:41.168623,13,143,-153
2015-10-23 10:09:55.307431,11,138,-165
2015-10-23 10:10:09.430239,11,141,-178
2015-10-23 10:10:23.569048,4,142,-242
2015-10-23 10:10:37.692856,6,142,-221
2015-10-23 10:10:51.830664,11,139,-182
2015-10-23 10:11:05.969473,10,141,-178
2015-10-23 10:11:20.093281,7,139,-177
2015-10-23 10:11:34.231089,12,140,-168
2015-10-23 10:11:48.354897,10,137,-166
2015-10-23 10:12:02.492706,9,141,-167
2015-10-23 10:12:16.616514,13,140,-160
2015-10-23 10:12:30.755322,15,137,-161
2015-10-23 10:12:44.878130,10,142,-178
2015-10-23 10:12:59.016939,13,138,-152
2015-10-23 10:13:13.139747,11,142,-170
2015-10-23 10:13:27.278555,10,143,-175
2015-10-23 10:13:41.402363,15,136,-138
2015-10-23 10:13:55.540172,9,138,-188
2015-10-23 10:14:09.663980,11,140,-182
2015-10-23 10:14:23.802788,4,139,-192
2015-10-23 10:14:37.925596,15,138,-144
2015-10-23 10:14:52.064405,12,138,-160
2015-10-23 10:15:06.187213,12,139,-137
2015-10-23 10:15:20.326021,20,134,-138
2015-10-23 10:15:34.448829,13,142,-179
2015-10-23 10:15:48.587638,12,139,-151
2015-10-23 10:16:02.711446,4,138,-182
2015-10-23 10:16:16.850254,14,134,-163
2015-10-23 10:16:30.973062,8,137,-154
2015-10-23 10:16:45.111871,7,132,-187
2015-10-23 10:16:59.249679,8,138,-170
2015-10-23 10:17:13.373487,10,136,-173
2015-10-23 10:17:27.512296,12,138,-155
2015-10-23 10:17:41.635104,11,134,-181
2015-10-23 10:17:55.773912,8,138,-165
2015-10-23 10:18:09.897720,14,137,-156
2015-10-23 10:18:24.035529,12,137,-134
2015-10-23 10:18:38.159337,9,138,-163
2015-10-23 10:18:52.297145,10,139,-158
2015-10-23 10:19:06.420953,6,138,-178
2015-10-23 10:19:20.558762,8,141,-175
2015-10-23 10:19:34.682570,10,136,-152
2015-10-23 10:19:48.821378,8,142,-161
2015-10-23 10:20:02.944186,4,144,-179
2015-10-23 10:20:17.082995,6,142,-164
2015-10-23 10:20:31.206803,8,142,-172
2015-10-23 10:20:45.344611,7,136,-181
2015-10-23 10:20:59.468419,9,134,-152
2015-10-23 10:21:13.606228,9,140,-145
2015-10-23 10:21:27.730036,10,143,-164
2015-10-23 10:21:41.868844,6,144,-162
2015-10-23 10:21:55.991652,7,142,-160
2015-10-23 10:22:10.130461,12,142,-132
2015-10-23 10:22:24.253269,9,139,-148
2015-10-23 10:22:38.392077,11,143,-140
2015-10-23 10:22:52.514885,7,143,-178
2015-10-23 10:23:06.653694,20,139,-80
2015-10-23 10:23:20.703560,19,140,-92
2015-10-23 10:23:34.842369,19,137,-79
2015-10-23 10:23:48.981178,23,133,-67
2015-10-23 10:24:03.104986,26,140,-97
2015-10-23 10:24:17.242794,28,128,-58
2015-10-23 10:24:31.366602,28,134,-53
2015-10-23 10:24:45.504411,27,131,-65
2015-10-23 10:24:59.628219,23,134,-77
2015-10-23 10:25:13.767027,20,137,-87
2015-10-23 10:25:27.889835,17,142,-106
2015-10-23 10:25:42.028644,27,132,-75
2015-10-23 10:25:56.151452,22,140,-91
2015-10-23 10:26:10.290260,20,130,-88
2015-10-23 10:26:24.413068,17,136,-100
2015-10-23 10:26:38.551877,21,134,-83
2015-10-23 10:26:52.675685,24,135,-56
2015-10-23 10:27:06.813493,27,137,-69
2015-10-23 10:27:20.937301,27,135,-68
2015-10-23 10:27:35.075110,23,134,-81
2015-10-23 10:27:49.198918,20,137,-77
2015-10-23 10:28:03.337726,19,137,-98
2015-10-23 10:28:17.460534,14,140,-119
2015-10-23 10:28:31.599343,20,133,-109
2015-10-23 10:28:45.738151,14,140,-138
2015-10-23 10:28:59.860959,13,137,-125
2015-10-23 10:29:13.999768,23,136,-90
2015-10-23 10:29:28.122576,26,133,-88
2015-10-23 10:29:42.261384,20,137,-100
2015-10-23 10:29:56.385192,14,137,-118
2015-10-23 10:30:10.523001,23,136,-96
2015-10-23 10:30:24.646809,22,135,-84
2015-10-23 10:30:38.784617,22,136,-103
2015-10-23 10:30:52.908425,23,134,-65
2015-10-23 10:31:07.047234,27,131,-75
2015-10-23 10:31:21.170042,20,137,-107
2015-10-23 10:31:35.308850,22,134,-82
2015-10-23 10:31:49.432658,17,138,-126
2015-10-23 10:32:03.570467,18,135,-100
2015-10-23 10:32:17.694275,27,138,-91
2015-10-23 10:32:31.832083,26,138,-75
2015-10-23 10:32:45.955891,23,136,-116
2015-10-23 10:33:00.094700,23,134,-103
2015-10-23 10:33:14.217508,27,131,-74
2015-10-23 10:33:28.356316,21,133,-106
2015-10-23 10:33:42.479124,26,133,-77
2015-10-23 10:33:56.617933,26,131,-84
2015-10-23 10:34:10.740740,23,133,-93
2015-10-23 10:34:24.879549,25,131,-91
2015-10-23 10:34:39.018358,27,137,-80
2015-10-23 10:34:53.141166,18,139,-129
2015-10-23 10:35:07.279974,24,137,-96
2015-10-23 10:35:21.402782,24,135,-104
2015-10-23 10:35:35.541591,25,131,-96
2015-10-23 10:35:49.664399,20,136,-115
2015-10-23 10:36:03.803207,20,133,-114
