Date/Time (UTC), Ultra-smoothed Differences
2017-03-16 03:47:58.14,0.091881
2017-03-16 03:48:12.81,0.089925
2017-03-16 03:48:27.46,0.085519
2017-03-16 03:48:42.13,0.076875
2017-03-16 03:48:56.78,0.052461
2017-03-16 03:49:11.44,0.038711
2017-03-16 03:49:26.10,0.018632
2017-03-16 03:49:40.76,0.019063
2017-03-16 03:49:55.42,0.022618
2017-03-16 03:50:10.08,0.023516
2017-03-16 03:50:24.74,0.029102
2017-03-16 03:50:39.40,0.034298
2017-03-16 03:50:54.06,0.040509
2017-03-16 03:51:08.72,0.046719
2017-03-16 03:51:23.38,0.058984
2017-03-16 03:51:38.04,0.067894
2017-03-16 03:51:52.70,0.065238
2017-03-16 03:52:07.36,0.057266
2017-03-16 03:52:22.02,0.043828
2017-03-16 03:52:36.68,0.033749
2017-03-16 03:52:51.34,0.031561
2017-03-16 03:53:06.00,0.035038
2017-03-16 03:53:20.66,0.042031
2017-03-16 03:53:35.32,0.036522
2017-03-16 03:53:49.98,0.029804
2017-03-16 03:54:04.64,0.028398
2017-03-16 03:54:19.30,0.033554
2017-03-16 03:54:33.96,0.039688
2017-03-16 03:54:48.62,0.045351
2017-03-16 03:55:03.28,0.05379
2017-03-16 03:55:17.94,0.057656
2017-03-16 03:55:32.60,0.069762
2017-03-16 03:55:47.26,0.087656
2017-03-16 03:56:01.92,0.10992
2017-03-16 03:56:16.58,0.13719
2017-03-16 03:56:31.24,0.16039
2017-03-16 03:56:45.90,0.18761
2017-03-16 03:57:00.56,0.18758
2017-03-16 03:57:15.22,0.18747
2017-03-16 03:57:29.88,0.20508
2017-03-16 03:57:44.54,0.22562
2017-03-16 03:57:59.20,0.24352
2017-03-16 03:58:13.86,0.24887
2017-03-16 03:58:28.52,0.2488
2017-03-16 03:58:43.18,0.24661
2017-03-16 03:58:57.84,0.24274
2017-03-16 03:59:12.50,0.23921
2017-03-16 03:59:27.16,0.22934
2017-03-16 03:59:41.82,0.2168
2017-03-16 03:59:56.48,0.20208
2017-03-16 04:00:11.14,0.1861
2017-03-16 04:00:25.80,0.17798
2017-03-16 04:00:40.46,0.15942
2017-03-16 04:00:55.12,0.15473
2017-03-16 04:01:09.78,0.15493
2017-03-16 04:01:24.44,0.14321
2017-03-16 04:01:39.10,0.11731
2017-03-16 04:01:53.76,0.091412
2017-03-16 04:02:08.42,0.0868
2017-03-16 04:02:23.08,0.093125
2017-03-16 04:02:37.74,0.10684
2017-03-16 04:02:52.40,0.11559
2017-03-16 04:03:07.06,0.12105
2017-03-16 04:03:21.72,0.12441
2017-03-16 04:03:36.38,0.12292
2017-03-16 04:03:51.04,0.12456
2017-03-16 04:04:05.70,0.13492
2017-03-16 04:04:20.36,0.1425
2017-03-16 04:04:35.02,0.15312
2017-03-16 04:04:49.68,0.16015
2017-03-16 04:05:04.34,0.15636
2017-03-16 04:05:18.99,0.15461
2017-03-16 04:05:33.65,0.18078
2017-03-16 04:05:48.31,0.20695
2017-03-16 04:06:02.97,0.2032
2017-03-16 04:06:17.63,0.19112
2017-03-16 04:06:32.30,0.16742
2017-03-16 04:06:46.96,0.14781
2017-03-16 04:07:01.62,0.14323
2017-03-16 04:07:16.27,0.14582
2017-03-16 04:07:30.93,0.15101
2017-03-16 04:07:45.59,0.14996
2017-03-16 04:08:00.25,0.13156
2017-03-16 04:08:14.91,0.10601
2017-03-16 04:08:29.57,0.089575
2017-03-16 04:08:44.23,0.081844
2017-03-16 04:08:58.89,0.081138
2017-03-16 04:09:13.55,0.082075
2017-03-16 04:09:28.21,0.059845
2017-03-16 04:09:42.87,0.040626
2017-03-16 04:09:57.53,0.037422
2017-03-16 04:10:12.19,0.040313
2017-03-16 04:10:26.85,0.050938
2017-03-16 04:10:41.51,0.061094
2017-03-16 04:10:56.17,0.053165
2017-03-16 04:11:10.83,0.047891
2017-03-16 04:11:25.49,0.047071
2017-03-16 04:11:40.15,0.043476
2017-03-16 04:11:54.81,0.051954
2017-03-16 04:12:09.47,0.073475
2017-03-16 04:12:24.13,0.089994
2017-03-16 04:12:38.79,0.098669
2017-03-16 04:12:53.45,0.1082
2017-03-16 04:13:08.11,0.10894
2017-03-16 04:13:22.77,0.12003
2017-03-16 04:13:37.43,0.11938
2017-03-16 04:13:52.09,0.12132
2017-03-16 04:14:06.75,0.11944
2017-03-16 04:14:21.41,0.11506
2017-03-16 04:14:36.07,0.11093
2017-03-16 04:14:50.73,0.11186
2017-03-16 04:15:05.39,0.10038
2017-03-16 04:15:20.05,0.086675
2017-03-16 04:15:34.71,0.072425
2017-03-16 04:15:49.37,0.054497
2017-03-16 04:16:04.03,0.028051
2017-03-16 04:16:18.69,0.00000
2017-03-16 04:16:33.35,-0.027227
2017-03-16 04:16:48.00,-0.059336
2017-03-16 04:17:02.66,-0.0732
2017-03-16 04:17:17.32,-0.096681
2017-03-16 04:17:31.98,-0.10422
2017-03-16 04:17:46.65,-0.11839
2017-03-16 04:18:01.31,-0.13202
2017-03-16 04:18:15.96,-0.14628
2017-03-16 04:18:30.62,-0.15469
2017-03-16 04:18:45.28,-0.15848
2017-03-16 04:18:59.94,-0.15683
2017-03-16 04:19:14.60,-0.1593
2017-03-16 04:19:29.26,-0.14433
2017-03-16 04:19:43.92,-0.12812
2017-03-16 04:19:58.58,-0.10794
2017-03-16 04:20:13.24,-0.086725
2017-03-16 04:20:27.90,-0.060901
2017-03-16 04:20:42.56,-0.019262
2017-03-16 04:20:57.22,0.0057044
2017-03-16 04:21:11.88,0.030664
2017-03-16 04:21:26.54,0.046055
2017-03-16 04:21:41.20,0.064762
2017-03-16 04:21:55.86,0.088706
2017-03-16 04:22:10.52,0.12626
2017-03-16 04:22:25.18,0.15208
2017-03-16 04:22:39.84,0.17388
2017-03-16 04:22:54.50,0.19199
2017-03-16 04:23:09.15,0.21665
2017-03-16 04:23:23.81,0.23102
2017-03-16 04:23:38.47,0.24476
2017-03-16 04:23:53.13,0.25109
2017-03-16 04:24:07.79,0.26171
2017-03-16 04:24:22.45,0.26913
2017-03-16 04:24:37.11,0.25289
2017-03-16 04:24:51.77,0.24222
2017-03-16 04:25:06.43,0.23906
2017-03-16 04:25:21.09,0.23765
2017-03-16 04:25:35.75,0.23624
2017-03-16 04:25:50.41,0.22437
2017-03-16 04:26:05.07,0.18671
2017-03-16 04:26:19.73,0.15464
2017-03-16 04:26:34.39,0.1260
2017-03-16 04:26:49.05,0.10964
2017-03-16 04:27:03.70,0.092712
2017-03-16 04:27:18.36,0.075769
2017-03-16 04:27:33.02,0.059808
2017-03-16 04:27:47.68,0.05351
2017-03-16 04:28:02.34,0.03828
2017-03-16 04:28:17.00,0.016015
2017-03-16 04:28:31.66,0.0019525
2017-03-16 04:28:46.32,-0.0023444
2017-03-16 04:29:00.98,-0.0029681
2017-03-16 04:29:15.64,-0.0014062
2017-03-16 04:29:30.30,-0.0005075
2017-03-16 04:29:44.96,0.0014847
2017-03-16 04:29:59.62,0.015509
2017-03-16 04:30:14.28,0.028477
2017-03-16 04:30:28.94,0.03875
2017-03-16 04:30:43.60,0.038632
2017-03-16 04:30:58.26,0.041485
2017-03-16 04:31:12.92,0.045312
2017-03-16 04:31:27.58,0.045547
2017-03-16 04:31:42.24,0.035391
2017-03-16 04:31:56.90,0.029728
2017-03-16 04:32:11.56,0.043751
2017-03-16 04:32:26.22,0.062266
2017-03-16 04:32:40.88,0.061251
2017-03-16 04:32:55.54,0.052266
2017-03-16 04:33:10.20,0.04172
2017-03-16 04:33:24.86,0.033751
2017-03-16 04:33:39.52,0.034062
2017-03-16 04:33:54.18,0.038008
2017-03-16 04:34:08.84,0.052265
2017-03-16 04:34:23.50,0.068475
2017-03-16 04:34:38.16,0.081012
2017-03-16 04:34:52.82,0.083675
2017-03-16 04:35:07.48,0.0936
2017-03-16 04:35:22.13,0.10778
2017-03-16 04:35:36.80,0.12293
2017-03-16 04:35:51.45,0.13309
2017-03-16 04:36:06.11,0.1227
2017-03-16 04:36:20.77,0.10817
2017-03-16 04:36:35.43,0.10985
2017-03-16 04:36:50.09,0.11922
2017-03-16 04:37:04.75,0.1286
2017-03-16 04:37:19.41,0.13383
2017-03-16 04:37:34.07,0.13474
2017-03-16 04:37:48.73,0.13336
2017-03-16 04:38:03.39,0.11466
2017-03-16 04:38:18.05,0.094962
2017-03-16 04:38:32.71,0.09035
2017-03-16 04:38:47.37,0.090775
2017-03-16 04:39:02.03,0.068356
2017-03-16 04:39:16.69,0.037579
2017-03-16 04:39:31.35,0.018086
2017-03-16 04:39:46.01,0.018594
2017-03-16 04:40:00.67,0.031445
2017-03-16 04:40:15.33,0.047148
2017-03-16 04:40:29.99,0.050507
2017-03-16 04:40:44.65,0.044648
2017-03-16 04:40:59.31,0.035936
2017-03-16 04:41:13.97,0.026288
2017-03-16 04:41:28.63,0.021171
2017-03-16 04:41:43.29,0.016639
2017-03-16 04:41:57.95,0.021991
2017-03-16 04:42:12.61,0.032734
2017-03-16 04:42:27.27,0.043047
2017-03-16 04:42:41.93,0.053359
2017-03-16 04:42:56.59,0.078712
2017-03-16 04:43:11.25,0.11298
2017-03-16 04:43:25.91,0.1404
2017-03-16 04:43:40.57,0.15138
2017-03-16 04:43:55.23,0.15747
2017-03-16 04:44:09.89,0.16199
2017-03-16 04:44:24.55,0.17101
2017-03-16 04:44:39.21,0.18644
2017-03-16 04:44:53.87,0.20991
2017-03-16 04:45:08.53,0.2407
2017-03-16 04:45:23.19,0.26301
2017-03-16 04:45:37.85,0.27586
2017-03-16 04:45:52.51,0.28609
2017-03-16 04:46:07.17,0.28555
2017-03-16 04:46:21.83,0.26702
2017-03-16 04:46:36.49,0.25394
2017-03-16 04:46:51.15,0.24206
2017-03-16 04:47:05.81,0.22618
2017-03-16 04:47:20.47,0.20691
2017-03-16 04:47:35.13,0.17957
2017-03-16 04:47:49.79,0.15183
2017-03-16 04:48:04.45,0.12382
2017-03-16 04:48:19.11,0.099144
2017-03-16 04:48:33.77,0.07305
2017-03-16 04:48:48.43,0.044885
2017-03-16 04:49:03.08,0.014572
2017-03-16 04:49:17.75,-0.010274
2017-03-16 04:49:32.40,-0.017618
2017-03-16 04:49:47.06,-0.015899
2017-03-16 04:50:01.72,-0.0087894
2017-03-16 04:50:16.39,0.0052731
2017-03-16 04:50:31.04,0.0014838
2017-03-16 04:50:45.70,-0.0053906
2017-03-16 04:51:00.36,-0.0040628
